-25.2087326049805,-2.48640489578247
-24.7399291992187,-2.45118975639343
-24.2599487304687,-2.41568541526794
-23.768461227417,-2.38009738922119
-23.2657241821289,-2.34511780738831
-22.7514114379883,-2.31100988388062
-22.2256946563721,-2.2787606716156
-21.6881370544434,-2.24880933761597
-21.1390991210938,-2.22187852859497
-20.5790824890137,-2.19841074943542
-20.0090789794922,-2.17925333976746
-19.4301586151123,-2.16492319107056
-18.843635559082,-2.15564513206482
-18.250789642334,-2.15171337127686
-17.652961730957,-2.15297079086304
-17.0513095855713,-2.15951919555664
-16.447021484375,-2.17133641242981
-15.8410215377808,-2.18848299980164
-15.2342233657837,-2.20996952056885
-14.6272563934326,-2.23548698425293
-14.020809173584,-2.26392436027527
-13.4152154922485,-2.29482102394104
-12.8109493255615,-2.32694268226624
-12.208104133606,-2.35971927642822
-11.6069822311401,-2.39202737808228
-11.0074949264526,-2.4233021736145
-10.4098310470581,-2.45262455940247
-9.81377983093262,-2.47950124740601
-9.21944999694824,-2.50345349311829
-8.62655830383301,-2.52416181564331
-8.03517532348633,-2.5411012172699
-7.4449782371521,-2.55397939682007
-6.85600137710571,-2.56310486793518
-6.26789951324463,-2.56848359107971
-5.68069982528687,-2.57062649726868
-5.09405946731567,-2.56968092918396
-4.50800895690918,-2.56639409065247
-3.92221546173096,-2.56104946136475
-3.3367326259613,-2.55428409576416
-2.75125336647034,-2.54639053344727
-2.16585516929626,-2.53830599784851
-1.58026397228241,-2.53043818473816
-0.994594871997833,-2.52353262901306
-0.408614009618759,-2.51796936988831
0.177528753876686,-2.5143141746521
0.764030158519745,-2.51289248466492
1.35071361064911,-2.5140061378479
1.93774628639221,-2.51788067817688
2.52493643760681,-2.52455067634583
3.11243319511414,-2.53412222862244
3.70004153251648,-2.54637980461121
4.28790283203125,-2.56130695343018
4.87582683563232,-2.57848477363586
5.46395874023438,-2.59778738021851
6.05211162567139,-2.61865329742432
6.64044046401978,-2.64086937904358
7.2287654876709,-2.6637966632843
7.81724548339844,-2.68716311454773
8.40570449829102,-2.71026229858398
8.99430847167969,-2.73277521133423
9.58287811279297,-2.75399255752563
10.1715812683105,-2.77357053756714
10.7602252960205,-2.79076743125916
11.3489751815796,-2.80521130561829
11.937611579895,-2.81573939323425
12.5262718200684,-2.82181024551392
13.1145868301392,-2.82122278213501
13.7026023864746,-2.81291842460632
14.2897310256958,-2.79455256462097
14.8758020401001,-2.76457548141479
15.4601716995239,-2.72135066986084
16.0425605773926,-2.66378355026245
16.6221752166748,-2.59048247337341
17.1985721588135,-2.50049424171448
17.7710132598877,-2.39317965507507
18.3390159606934,-2.26795196533203
18.9023914337158,-2.12563467025757
19.460880279541,-1.96628332138062
20.0138092041016,-1.78997218608856
20.5607986450195,-1.59663224220276
21.1011791229248,-1.38640427589417
21.6345500946045,-1.15926396846771
22.1597995758057,-0.914860665798187
22.6762886047363,-0.652985453605652
23.1822528839111,-0.372801959514618
23.676628112793,-0.073889710009098
24.1574821472168,0.244332894682884
24.6234436035156,0.582194864749908
25.0727291107178,0.93979001045227
25.5039539337158,1.31709122657776
25.9158496856689,1.71360635757446
26.3072242736816,2.12891697883606
26.6775913238525,2.56200242042541
27.0261745452881,3.01212525367737
27.3533344268799,3.47791123390198
27.6587467193603,3.95844721794128
27.9437370300293,4.45214748382568
28.2084655761719,4.95805788040161
28.4534206390381,5.47488212585449
28.6786575317383,6.001784324646
28.8878974914551,6.53704309463501
29.0822868347168,7.0798544883728
29.2652378082275,7.62860631942749
29.4380798339844,8.18267250061035
29.6037445068359,8.74072647094727
29.763614654541,9.30229759216309
29.9198627471924,9.86637592315674
30.0736789703369,10.4326076507568
30.2261619567871,11.0003261566162
30.3780689239502,11.5693120956421
30.5293273925781,12.1392393112183
30.6801700592041,12.710036277771
30.830358505249,13.281436920166
30.9799022674561,13.8534479141235
31.1273250579834,14.4261045455933
31.2721309661865,14.999568939209
31.4128932952881,15.5738372802734
31.5489673614502,16.1491050720215
31.6788063049316,16.7253551483154
31.8016414642334,17.3027858734131
31.9166564941406,17.8812446594238
32.0232963562012,18.4608783721924
32.120491027832,19.0415000915527
32.2076416015625,19.6232051849365
32.2852363586426,20.2057247161865
32.3532447814941,20.7891311645508
32.4115905761719,21.3731250762939
32.4601745605469,21.9577732086182
32.5007057189941,22.5428256988525
